instance_id,condition,evidence_mentions_target_gold_file_bool,evidence_mentions_target_gold_dir_bool,evidence_mentions_target_gold_symbol_bool,evidence_mentions_target_failure_signature_bool,evidence_contains_relevant_test_command_bool,evidence_contains_prior_edited_target_gold_file_bool,evidence_contains_prior_inspected_target_gold_file_bool,evidence_overlap_score,target_gold_files,target_gold_dirs,overlapping_symbols,failure_signature_overlap_excerpt
sympy__sympy-11286,adp,0,1,1,0,1,0,0,5.6,AUTHORS|sympy/printing/octave.py,sympy/printing,Not|Out,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader'
sympy__sympy-11286,memory,0,1,1,0,1,0,0,5.7,AUTHORS|sympy/printing/octave.py,sympy/printing,Not|Out,- Traceback (most recent call last): || - ERROR: found no collectors for ./swebench_9_15/testbed/sympy/printing/tests/test_ccode.py::test_ccode_sinc
sympy__sympy-12426,raw,1,1,1,0,0,0,0,7.0,sympy/matrices/expressions/diagonal.py,sympy/matrices/expressions,MatrixSymbol,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader'
sympy__sympy-12426,adp,1,1,1,0,0,0,0,7.0,sympy/matrices/expressions/diagonal.py,sympy/matrices/expressions,MatrixSymbol,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader'
sympy__sympy-12426,memory,1,1,1,0,0,0,0,6.8,sympy/matrices/expressions/diagonal.py,sympy/matrices/expressions,MatrixSymbol,- Traceback (most recent call last): || - ERROR: file or directory not found: sympy/concrete/tests/test_sums_products.py::test_Sum_doit
sympy__sympy-12427,raw,1,1,1,1,1,1,1,17.5,sympy/matrices/expressions/diagonal.py|sympy/matrices/expressions/matexpr.py|sympy/solvers/solveset.py,sympy/matrices/expressions|sympy/solvers,MatrixSymbol|Traceback|True|__new__|__sympifyit_wrapper,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader' || Traceback (most recent call last): || sympy.matrices.matrices.ShapeError: Matrices DiagonalMatrix(x) and DiagonalMatri
sympy__sympy-12427,adp,1,1,1,1,1,1,1,17.5,sympy/matrices/expressions/diagonal.py|sympy/matrices/expressions/matexpr.py|sympy/solvers/solveset.py,sympy/matrices/expressions|sympy/solvers,MatrixSymbol|Traceback|True|__new__|__sympifyit_wrapper,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader' || Traceback (most recent call last): || sympy.matrices.matrices.ShapeError: Matrices DiagonalMatrix(x) and DiagonalMatri
sympy__sympy-12427,memory,1,1,1,1,0,1,1,16.0,sympy/matrices/expressions/diagonal.py|sympy/matrices/expressions/matexpr.py|sympy/solvers/solveset.py,sympy/matrices/expressions|sympy/solvers,Matrix|MatrixSymbol|ShapeError|Traceback|True|__new__|__sympifyit_wrapper,- Traceback (most recent call last): || - ERROR: file or directory not found: sympy/concrete/tests/test_sums_products.py::test_Sum_doit || Traceback (most recent call last): || sympy.matrices.matrices.ShapeError: Matrices DiagonalMatrix(x) and DiagonalMatri
sympy__sympy-12950,raw,1,1,1,1,1,0,1,14.6,sympy/matrices/expressions/matmul.py|sympy/matrices/common.py,sympy/matrices/expressions|sympy/matrices,AttributeError|False|Matrix,"Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader' || In sympy 1.1, the last statement from above raises an error || AttributeError: 'int' object has no attribute 'is_number'"
sympy__sympy-12950,adp,1,1,1,1,1,0,1,15.4,sympy/matrices/expressions/matmul.py|sympy/matrices/common.py,sympy/matrices/expressions|sympy/matrices,AttributeError|False|Matrix,"Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader' || In sympy 1.1, the last statement from above raises an error || AttributeError: 'int' object has no attribute 'is_number'"
sympy__sympy-12950,memory,1,1,1,0,1,0,1,12.1,sympy/matrices/expressions/matmul.py|sympy/matrices/common.py,sympy/matrices/expressions|sympy/matrices,Matrix|Symbol,"- Traceback (most recent call last): || 13→ raises(TypeError, lambda: SparseMatrix(1, 2)) || In sympy 1.1, the last statement from above raises an error || AttributeError: 'int' object has no attribute 'is_number'"
sympy__sympy-13039,raw,1,1,1,0,0,1,1,12.7,sympy/printing/pretty/pretty.py,sympy/printing/pretty,CoordSys3D,Traceback (most recent call last): || ImportError: No module named sympy.vector
sympy__sympy-13039,adp,1,1,0,0,0,1,1,11.7,sympy/printing/pretty/pretty.py,sympy/printing/pretty,,Traceback (most recent call last): || ImportError: No module named sympy.vector
sympy__sympy-13039,memory,1,1,1,0,0,0,1,10.4,sympy/printing/pretty/pretty.py,sympy/printing/pretty,CoordSys3D,- Traceback (most recent call last): || - ImportError: No module named sympy.vector
sympy__sympy-15059,raw,1,1,0,0,0,1,1,11.5,sympy/printing/latex.py,sympy/printing,,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader'
sympy__sympy-15059,adp,1,1,0,0,0,1,1,11.5,sympy/printing/latex.py,sympy/printing,,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader'
sympy__sympy-15059,memory,1,1,0,0,0,1,1,11.5,sympy/printing/latex.py,sympy/printing,,"print(""✗ Fix failed. Double subscripts still present."") || - Traceback (most recent call last):"
sympy__sympy-16342,raw,1,1,1,0,1,1,1,15.5,sympy/sets/sets.py|sympy/sets/fancysets.py,sympy/sets,FiniteSet|Intersection|Union|x,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader'
sympy__sympy-16342,adp,1,1,1,0,1,1,1,15.5,sympy/sets/sets.py|sympy/sets/fancysets.py,sympy/sets,FiniteSet|Intersection|Union|x,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader'
sympy__sympy-16342,memory,1,1,1,0,1,1,1,15.0,sympy/sets/sets.py|sympy/sets/fancysets.py,sympy/sets,FiniteSet|Intersection,"- FAILED sympy/sets/tests/test_sets.py::test_imageset - assert (1, r) not in Im... || - Traceback (most recent call last):"
sympy__sympy-16689,raw,1,1,1,0,0,1,1,14.0,sympy/utilities/codegen.py,sympy/utilities,But|MatrixSymbol|argument_sequence|double,TypeError: only size-1 arrays can be converted to Python scalars || SyntaxError: invalid syntax
sympy__sympy-16689,adp,1,1,1,0,0,1,1,14.0,sympy/utilities/codegen.py,sympy/utilities,But|MatrixSymbol|argument_sequence|double,TypeError: only size-1 arrays can be converted to Python scalars || SyntaxError: invalid syntax
sympy__sympy-16689,memory,1,1,1,0,0,1,1,14.0,sympy/utilities/codegen.py,sympy/utilities,But|MatrixSymbol|argument_sequence|double,TypeError: only size-1 arrays can be converted to Python scalars || - Traceback (most recent call last):
sympy__sympy-16946,raw,1,1,1,0,0,1,1,13.5,sympy/sets/sets.py|sympy/sets/fancysets.py,sympy/sets,EmptySet|Interval|True,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader'
sympy__sympy-16946,adp,1,1,1,0,0,1,1,13.5,sympy/sets/sets.py|sympy/sets/fancysets.py,sympy/sets,EmptySet|Interval|True,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader'
sympy__sympy-16946,memory,1,1,1,0,0,1,1,13.4,sympy/sets/sets.py|sympy/sets/fancysets.py,sympy/sets,EmptySet|True,"- FAILED sympy/sets/tests/test_sets.py::test_imageset - assert (1, r) not in Im... || - Traceback (most recent call last):"
sympy__sympy-16953,raw,1,1,1,0,1,1,1,14.5,sympy/sets/sets.py|sympy/sets/fancysets.py,sympy/sets,FiniteSet|Intersection,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader'
sympy__sympy-16953,adp,1,1,1,0,1,1,1,14.5,sympy/sets/sets.py|sympy/sets/fancysets.py,sympy/sets,FiniteSet|Intersection,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader'
sympy__sympy-16953,memory,1,1,1,0,0,1,1,12.8,sympy/sets/sets.py|sympy/sets/fancysets.py,sympy/sets,FiniteSet|Intersection,"- FAILED sympy/sets/tests/test_sets.py::test_imageset - assert (1, r) not in Im... || - Traceback (most recent call last):"
sympy__sympy-17377,raw,1,1,1,1,1,1,1,17.5,sympy/ntheory/residue_ntheory.py,sympy/ntheory,False|Traceback|ValueError|_discrete_log_trial_mul|_nthroot_mod1|all_roots|discrete_log|nthroot_mod|primitive_root|residue_ntheory,"632- raise ValueError('m must be > 0') || 634- raise ValueError('n must be >= 0') || nthroot_mod(13, 8, 9) raises ValueError(""Log does not exist"") || ValueError Traceback (most recent call last)"
sympy__sympy-17377,adp,1,1,1,1,1,1,1,17.5,sympy/ntheory/residue_ntheory.py,sympy/ntheory,False|Traceback|ValueError|_discrete_log_trial_mul|_nthroot_mod1|all_roots|discrete_log|nthroot_mod|primitive_root|residue_ntheory,"632- raise ValueError('m must be > 0') || 634- raise ValueError('n must be >= 0') || nthroot_mod(13, 8, 9) raises ValueError(""Log does not exist"") || ValueError Traceback (most recent call last)"
sympy__sympy-17377,memory,1,1,1,1,1,1,1,17.5,sympy/ntheory/residue_ntheory.py,sympy/ntheory,False|Log|Traceback|ValueError|_discrete_log_trial_mul|_nthroot_mod1|_nthroot_mod2|all_roots|discrete_log|nthroot_mod|primitive_root|residue_ntheory,"except Exception as e: || print(f""Error: {type(e).__name__}: {e}"") || nthroot_mod(13, 8, 9) raises ValueError(""Log does not exist"") || ValueError Traceback (most recent call last)"
sympy__sympy-18212,raw,1,1,1,0,1,1,1,14.4,sympy/ntheory/residue_ntheory.py,sympy/ntheory,But|nthroot_mod,632- raise ValueError('m must be > 0') || 634- raise ValueError('n must be >= 0')
sympy__sympy-18212,adp,1,1,1,0,1,1,1,14.4,sympy/ntheory/residue_ntheory.py,sympy/ntheory,But|nthroot_mod,632- raise ValueError('m must be > 0') || 634- raise ValueError('n must be >= 0')
sympy__sympy-18212,memory,1,1,1,0,1,1,1,14.4,sympy/ntheory/residue_ntheory.py,sympy/ntheory,But|nthroot_mod,"except Exception as e: || print(f""Error: {type(e).__name__}: {e}"")"
sympy__sympy-18715,raw,1,1,1,0,0,1,1,12.9,sympy/tensor/array/ndim_array.py,sympy/tensor/array,ValueError,"Traceback (most recent call last): || ValueError: not enough values to unpack (expected 2, got 0) || The above code gives the following error: ""ValueError: Only a tuple index is accepted"""
sympy__sympy-18715,adp,1,1,1,0,0,1,1,12.9,sympy/tensor/array/ndim_array.py,sympy/tensor/array,ValueError,"Traceback (most recent call last): || ValueError: not enough values to unpack (expected 2, got 0) || The above code gives the following error: ""ValueError: Only a tuple index is accepted"""
sympy__sympy-18715,memory,1,1,1,0,0,1,1,12.9,sympy/tensor/array/ndim_array.py,sympy/tensor/array,ValueError,"Traceback (most recent call last): || ValueError: not enough values to unpack (expected 2, got 0) || The above code gives the following error: ""ValueError: Only a tuple index is accepted"""
sympy__sympy-19006,raw,1,1,1,1,1,0,1,15.5,sympy/core/compatibility.py|sympy/polys/domains/domain.py|sympy/core/basic.py|sympy/core/containers.py|sympy/core/sympify.py|sympy/polys/orderings.py,sympy/polys/domains|sympy/core|sympy/polys,AttributeError|C|See|Symbol|__repr__|__str__|default_sort_key,E AttributeError: 'Symbol' object has no attribute 'y' || FAILED [100%] || AttributeError: 'Symbol' object has no attribute 'y'
sympy__sympy-19006,adp,1,1,1,1,1,0,1,15.5,sympy/core/compatibility.py|sympy/polys/domains/domain.py|sympy/core/basic.py|sympy/core/containers.py|sympy/core/sympify.py|sympy/polys/orderings.py,sympy/polys/domains|sympy/core|sympy/polys,AttributeError|C|See|Symbol|__repr__|__str__|default_sort_key,E AttributeError: 'Symbol' object has no attribute 'y' || FAILED [100%] || AttributeError: 'Symbol' object has no attribute 'y'
sympy__sympy-19006,memory,1,1,1,1,1,0,1,15.5,sympy/core/compatibility.py|sympy/polys/domains/domain.py|sympy/core/basic.py|sympy/core/containers.py|sympy/core/sympify.py|sympy/polys/orderings.py,sympy/polys/domains|sympy/core|sympy/polys,Also|AttributeError|C|See|Symbol|__repr__|__str__|default_sort_key,E AttributeError: 'Symbol' object has no attribute 'y' || FAILED [100%] || AttributeError: 'Symbol' object has no attribute 'y'
sympy__sympy-19235,raw,1,1,1,0,0,1,1,12.2,sympy/printing/latex.py,sympy/printing,See|Write|inv_trig_style,SyntaxError: invalid syntax || Traceback (most recent call last):
sympy__sympy-19235,adp,1,1,1,0,0,1,1,13.4,sympy/printing/latex.py,sympy/printing,See|Write|inv_trig_style,SyntaxError: invalid syntax || Traceback (most recent call last):
sympy__sympy-19235,memory,1,1,1,0,0,1,1,12.0,sympy/printing/latex.py,sympy/printing,See|Write|inv_trig_style,- Traceback (most recent call last): || - ImportError: SymPy now depends on mpmath as an external library. See http:/docs.sympy.org/latest/install.html#mpmath for more information.
sympy__sympy-19484,raw,0,1,1,0,1,0,0,6.0,sympy/functions/elementary/piecewise.py|sympy/simplify/simplify.py,sympy/simplify|sympy/functions/elementary,Abs|Symbol|True|x,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader'
sympy__sympy-19484,adp,0,1,1,0,1,0,0,6.0,sympy/functions/elementary/piecewise.py|sympy/simplify/simplify.py,sympy/simplify|sympy/functions/elementary,Abs|Symbol|True|x,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader'
sympy__sympy-19484,memory,0,1,1,0,1,0,0,6.0,sympy/functions/elementary/piecewise.py|sympy/simplify/simplify.py,sympy/simplify|sympy/functions/elementary,Abs|Symbol|True|x,"- Traceback (most recent call last): || =================== 28 passed, 3 xfailed, 1 warning in 1.39s ==================="
sympy__sympy-19558,raw,1,1,0,0,0,1,1,11.2,sympy/functions/elementary/complexes.py,sympy/functions/elementary,,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader' || gives `ValueError: The argument 'nan' is not comparable.
sympy__sympy-19558,adp,1,1,0,0,0,1,1,11.2,sympy/functions/elementary/complexes.py,sympy/functions/elementary,,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader' || gives `ValueError: The argument 'nan' is not comparable.
sympy__sympy-19558,memory,1,1,0,0,0,1,1,11.0,sympy/functions/elementary/complexes.py,sympy/functions/elementary,,"- Traceback (most recent call last): || =================== 28 passed, 3 xfailed, 1 warning in 1.39s =================== || gives `ValueError: The argument 'nan' is not comparable."
sympy__sympy-21203,raw,0,0,1,0,1,0,0,3.9,sympy/core/relational.py|sympy/assumptions/handlers/sets.py|sympy/assumptions/relation/equality.py,sympy/assumptions/handlers|sympy/core|sympy/assumptions/relation,Also|See,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader'
sympy__sympy-21203,adp,0,0,1,0,1,0,0,3.9,sympy/core/relational.py|sympy/assumptions/handlers/sets.py|sympy/assumptions/relation/equality.py,sympy/assumptions/handlers|sympy/core|sympy/assumptions/relation,Also|See,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader'
sympy__sympy-21203,memory,0,0,0,0,1,0,0,2.8,sympy/core/relational.py|sympy/assumptions/handlers/sets.py|sympy/assumptions/relation/equality.py,sympy/assumptions/handlers|sympy/core|sympy/assumptions/relation,,- Traceback (most recent call last):
sympy__sympy-21309,raw,0,1,1,0,0,0,0,5.2,sympy/assumptions/cnf.py|sympy/assumptions/wrapper.py|sympy/assumptions/facts.py|sympy/assumptions/ask_generated.py|sympy/core/relational.py|sympy/assumptions/relation/equality.py,sympy/core|sympy/assumptions/relation|sympy/assumptions,Also|See|True,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader'
sympy__sympy-21309,adp,0,1,1,0,0,0,0,5.2,sympy/assumptions/cnf.py|sympy/assumptions/wrapper.py|sympy/assumptions/facts.py|sympy/assumptions/ask_generated.py|sympy/core/relational.py|sympy/assumptions/relation/equality.py,sympy/core|sympy/assumptions/relation|sympy/assumptions,Also|See|True,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader'
sympy__sympy-21309,memory,0,1,1,0,0,0,0,5.3,sympy/assumptions/cnf.py|sympy/assumptions/wrapper.py|sympy/assumptions/facts.py|sympy/assumptions/ask_generated.py|sympy/core/relational.py|sympy/assumptions/relation/equality.py,sympy/core|sympy/assumptions/relation|sympy/assumptions,True,- Traceback (most recent call last):
sympy__sympy-23852,raw,1,1,1,1,1,1,1,17.5,sympy/tensor/array/ndim_array.py,sympy/tensor/array,Integer|NDimArray|SYMPY_INTS|Traceback|ValueError|dense_ndim_array|ndim_array,"Traceback (most recent call last): || ValueError: not enough values to unpack (expected 2, got 0) || ValueError Traceback (most recent call last) || --> 148 raise ValueError(""Only a tuple index is accepted"")"
sympy__sympy-23852,adp,1,1,1,1,1,1,1,17.5,sympy/tensor/array/ndim_array.py,sympy/tensor/array,Integer|NDimArray|SYMPY_INTS|Traceback|ValueError|dense_ndim_array|ndim_array,"Traceback (most recent call last): || ValueError: not enough values to unpack (expected 2, got 0) || ValueError Traceback (most recent call last) || --> 148 raise ValueError(""Only a tuple index is accepted"")"
sympy__sympy-23852,memory,1,1,1,1,1,1,1,17.5,sympy/tensor/array/ndim_array.py,sympy/tensor/array,Integer|NDimArray|SYMPY_INTS|Traceback|ValueError|dense_ndim_array|ndim_array,"Traceback (most recent call last): || ValueError: not enough values to unpack (expected 2, got 0) || ValueError Traceback (most recent call last) || --> 148 raise ValueError(""Only a tuple index is accepted"")"
sympy__sympy-26642,raw,1,1,1,1,0,0,0,12.5,sympy/parsing/mathematica.py|.mailmap,sympy/parsing,SyntaxError|Traceback|parse_mathematica,Traceback (most recent call last): || SyntaxError: unable to create a single AST for the expression || Traceback (most recent call last): || SyntaxError: unable to create a single AST for the expression
sympy__sympy-26642,adp,1,1,1,1,0,0,0,12.5,sympy/parsing/mathematica.py|.mailmap,sympy/parsing,SyntaxError|Traceback|parse_mathematica,Traceback (most recent call last): || SyntaxError: unable to create a single AST for the expression || Traceback (most recent call last): || SyntaxError: unable to create a single AST for the expression
sympy__sympy-26642,memory,1,1,1,1,0,0,0,12.5,sympy/parsing/mathematica.py|.mailmap,sympy/parsing,Output|SyntaxError|Traceback|parse_mathematica,Traceback (most recent call last): || SyntaxError: unable to create a single AST for the expression || Traceback (most recent call last): || SyntaxError: unable to create a single AST for the expression
sympy__sympy-27868,raw,1,1,1,1,1,0,0,14.0,sympy/parsing/mathematica.py|.mailmap|sympy/parsing/mathematica_named_characters.py,sympy/parsing,Greek|Integer|Mathematica|MathematicaParser|SymPy|SyntaxError|Traceback|parse_mathematica|sympy_parser,"Traceback (most recent call last): || SyntaxError: unable to create a single AST for the expression || error: || ValueError: Error from parse_expr with transformed code: ""Symbol ('Sqrt' )[Integer (2 )]*Symbol ('σ' )"""
sympy__sympy-27868,adp,1,1,1,1,1,0,0,14.0,sympy/parsing/mathematica.py|.mailmap|sympy/parsing/mathematica_named_characters.py,sympy/parsing,Greek|Integer|Mathematica|MathematicaParser|SymPy|SyntaxError|Traceback|parse_mathematica|sympy_parser,"Traceback (most recent call last): || SyntaxError: unable to create a single AST for the expression || error: || ValueError: Error from parse_expr with transformed code: ""Symbol ('Sqrt' )[Integer (2 )]*Symbol ('σ' )"""
sympy__sympy-27868,memory,1,1,1,1,1,0,0,14.0,sympy/parsing/mathematica.py|.mailmap|sympy/parsing/mathematica_named_characters.py,sympy/parsing,Greek|Integer|Mathematica|MathematicaParser|SymPy|SyntaxError|Traceback|parse_mathematica|sympy_parser,"Traceback (most recent call last): || SyntaxError: unable to create a single AST for the expression || error: || ValueError: Error from parse_expr with transformed code: ""Symbol ('Sqrt' )[Integer (2 )]*Symbol ('σ' )"""
sympy__sympy-8772,raw,1,1,1,0,1,1,1,14.0,sympy/functions/combinatorial/numbers.py,sympy/functions/combinatorial,bell|oo,"111→ raise ValueError(""Fibonacci polynomials are defined "" || Traceback (most recent call last):"
sympy__sympy-8772,adp,1,1,1,0,1,1,1,14.0,sympy/functions/combinatorial/numbers.py,sympy/functions/combinatorial,bell|oo,"111→ raise ValueError(""Fibonacci polynomials are defined "" || Traceback (most recent call last):"
sympy__sympy-8772,memory,1,1,1,0,1,1,1,14.0,sympy/functions/combinatorial/numbers.py,sympy/functions/combinatorial,Limit|bell|oo,"- Traceback (most recent call last): || 111→ raise ValueError(""Fibonacci polynomials are defined """
sympy__sympy-9123,raw,0,1,1,0,0,0,0,3.0,sympy/polys/domains/polynomialring.py,sympy/polys/domains,apart,"Traceback (most recent call last): || raise ImportError(""SymPy now depends on mpmath as an external library."
sympy__sympy-9123,adp,0,1,1,0,0,0,0,3.0,sympy/polys/domains/polynomialring.py,sympy/polys/domains,apart,"Traceback (most recent call last): || raise ImportError(""SymPy now depends on mpmath as an external library."
sympy__sympy-9123,memory,0,0,1,0,0,0,0,1.5,sympy/polys/domains/polynomialring.py,sympy/polys/domains,apart,"- [other/reproduction] python3 ./swebench_9_15/debug_div.py 2>&1 || grep -v ""DeprecationWarning"""
sympy__sympy-9384,raw,0,1,1,0,1,0,0,5.7,sympy/assumptions/cnf.py|sympy/assumptions/wrapper.py|sympy/assumptions/facts.py|sympy/assumptions/ask_generated.py|sympy/core/relational.py|sympy/assumptions/relation/equality.py,sympy/core|sympy/assumptions/relation|sympy/assumptions,Piecewise|True,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader'
sympy__sympy-9384,adp,0,1,1,0,1,0,0,5.7,sympy/assumptions/cnf.py|sympy/assumptions/wrapper.py|sympy/assumptions/facts.py|sympy/assumptions/ask_generated.py|sympy/core/relational.py|sympy/assumptions/relation/equality.py,sympy/core|sympy/assumptions/relation|sympy/assumptions,Piecewise|True,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader'
sympy__sympy-9384,memory,0,1,1,0,1,0,0,5.8,sympy/assumptions/cnf.py|sympy/assumptions/wrapper.py|sympy/assumptions/facts.py|sympy/assumptions/ask_generated.py|sympy/core/relational.py|sympy/assumptions/relation/equality.py,sympy/core|sympy/assumptions/relation|sympy/assumptions,Piecewise|True,- Traceback (most recent call last):
